hour,day,speed,free_speed,speed_ratio,is_weekend,is_rush_hour,is_night,congestion
17,4,44.0,80,0.55,0,1,0,1
16,2,38.3,50,0.7659999999999999,0,0,0,0
19,5,3.6,30,0.12000000000000001,0,1,0,2
13,4,70.4,80,0.8800000000000001,0,0,0,0
22,2,74.5,80,0.93125,0,0,1,0
9,2,31.0,50,0.62,0,1,0,1
8,4,36.2,80,0.4525,0,1,0,1
7,7,72.8,80,0.9099999999999999,1,1,0,0
9,1,6.7,50,0.134,0,1,0,2
17,7,37.2,80,0.465,1,1,0,1
0,2,25.9,30,0.8633333333333333,0,0,1,0
4,7,46.4,50,0.9279999999999999,1,0,1,0
21,1,35.7,50,0.7140000000000001,0,0,0,1
12,4,48.5,60,0.8083333333333333,0,0,0,0
21,4,68.7,80,0.85875,0,0,0,0
14,3,75.2,100,0.752,0,0,0,0
6,1,64.8,80,0.8099999999999999,0,0,0,0
10,2,66.6,80,0.8324999999999999,0,0,0,0
8,6,36.3,60,0.605,1,1,0,1
9,5,67.6,100,0.6759999999999999,0,1,0,1
17,4,22.4,80,0.27999999999999997,0,1,0,2
22,7,64.8,80,0.8099999999999999,1,0,1,0
12,4,16.9,60,0.2816666666666666,0,0,0,2
2,4,46.7,60,0.7783333333333334,0,0,1,0
19,3,18.5,80,0.23125,0,1,0,2
10,4,24.5,100,0.245,0,0,0,2
3,2,46.9,60,0.7816666666666666,0,0,1,0
21,3,25.0,30,0.8333333333333334,0,0,0,0
1,7,37.4,60,0.6233333333333333,1,0,1,1
15,2,73.6,100,0.736,0,0,0,1
3,1,48.9,60,0.815,0,0,1,0
3,3,53.4,60,0.89,0,0,1,0
4,4,50.9,60,0.8483333333333333,0,0,1,0
8,5,29.1,60,0.48500000000000004,0,1,0,1
9,5,43.5,60,0.725,0,1,0,1
5,7,33.4,60,0.5566666666666666,1,0,1,1
18,2,57.9,80,0.72375,0,1,0,1
23,3,42.3,50,0.846,0,0,1,0
10,6,11.4,80,0.14250000000000002,1,0,0,2
16,1,75.5,100,0.755,0,0,0,0
18,6,57.2,60,0.9533333333333334,1,1,0,0
17,2,38.1,60,0.635,0,1,0,1
5,1,38.0,50,0.76,0,0,1,0
14,7,40.3,50,0.8059999999999999,1,0,0,0
9,4,36.1,50,0.722,0,1,0,1
9,7,66.7,80,0.83375,1,1,0,0
16,6,32.0,60,0.5333333333333333,1,0,0,1
23,3,59.0,60,0.9833333333333333,0,0,1,0
4,5,51.5,60,0.8583333333333333,0,0,1,0
0,7,41.1,60,0.685,1,0,1,1
6,5,44.5,80,0.55625,0,0,0,1
15,3,56.0,60,0.9333333333333333,0,0,0,0
21,2,6.6,30,0.22,0,0,0,2
2,1,53.8,60,0.8966666666666666,0,0,1,0
5,4,47.5,50,0.95,0,0,1,0
20,3,76.2,100,0.762,0,0,0,0
2,1,56.0,60,0.9333333333333333,0,0,1,0
21,7,53.9,60,0.8983333333333333,1,0,0,0
2,4,74.3,80,0.92875,0,0,1,0
19,4,11.1,60,0.185,0,1,0,2
7,7,28.5,60,0.475,1,1,0,1
11,7,73.1,80,0.91375,1,0,0,0
19,5,13.0,60,0.21666666666666667,0,1,0,2
13,3,18.0,30,0.6,0,0,0,1
15,2,51.0,60,0.85,0,0,0,0
0,2,23.8,60,0.39666666666666667,0,0,1,2
6,6,34.7,60,0.5783333333333334,1,0,0,1
9,5,19.9,80,0.24874999999999997,0,1,0,2
3,4,28.8,30,0.9600000000000001,0,0,1,0
2,5,57.4,60,0.9566666666666667,0,0,1,0
6,2,25.6,50,0.512,0,0,0,1
11,1,41.7,50,0.8340000000000001,0,0,0,0
18,3,19.1,60,0.31833333333333336,0,1,0,2
17,3,42.1,60,0.7016666666666667,0,1,0,1
11,7,55.4,60,0.9233333333333333,1,0,0,0
7,1,57.4,60,0.9566666666666667,0,1,0,0
15,4,8.3,60,0.13833333333333334,0,0,0,2
5,5,75.7,80,0.94625,0,0,1,0
3,3,53.6,60,0.8933333333333333,0,0,1,0
15,4,37.7,50,0.754,0,0,0,0
0,7,21.1,30,0.7033333333333334,1,0,1,1
1,4,41.5,60,0.6916666666666667,0,0,1,1
9,1,26.6,50,0.532,0,1,0,1
20,5,28.6,30,0.9533333333333334,0,0,0,0
15,4,19.6,30,0.6533333333333334,0,0,0,1
5,1,62.3,80,0.7787499999999999,0,0,1,0
0,5,56.2,60,0.9366666666666668,0,0,1,0
2,2,48.4,60,0.8066666666666666,0,0,1,0
2,7,47.6,60,0.7933333333333333,1,0,1,0
18,7,69.8,80,0.8724999999999999,1,1,0,0
11,4,28.6,60,0.4766666666666667,0,0,0,1
6,5,10.3,30,0.3433333333333334,0,0,0,2
8,3,31.8,60,0.53,0,1,0,1
15,7,41.8,60,0.6966666666666667,1,0,0,1
13,7,19.5,80,0.24375,1,0,0,2
17,7,16.5,30,0.55,1,1,0,1
11,7,34.0,80,0.425,1,0,0,2
7,3,49.3,80,0.61625,0,1,0,1
13,4,39.1,50,0.782,0,0,0,0
3,3,58.1,60,0.9683333333333334,0,0,1,0
12,7,65.3,80,0.8162499999999999,1,0,0,0
23,4,37.8,50,0.7559999999999999,0,0,1,0
19,7,3.5,30,0.11666666666666667,1,1,0,2
9,5,44.1,60,0.735,0,1,0,1
15,6,48.7,50,0.9740000000000001,1,0,0,0
16,7,32.8,80,0.41,1,0,0,2
14,1,8.5,50,0.17,0,0,0,2
22,5,95.1,100,0.951,0,0,1,0
20,6,31.4,50,0.628,1,0,0,1
18,6,22.9,30,0.7633333333333333,1,1,0,0
19,5,33.0,100,0.33,0,1,0,2
21,1,67.8,80,0.8474999999999999,0,0,0,0
12,5,27.1,50,0.542,0,0,0,1
11,5,15.5,30,0.5166666666666667,0,0,0,1
11,4,69.4,80,0.8675,0,0,0,0
0,4,47.1,60,0.785,0,0,1,0
0,1,72.2,80,0.9025000000000001,0,0,1,0
15,2,40.7,60,0.6783333333333333,0,0,0,1
16,5,24.8,60,0.41333333333333333,0,0,0,2
18,2,7.0,60,0.11666666666666667,0,1,0,2
11,5,25.5,100,0.255,0,0,0,2
4,5,47.4,60,0.7899999999999999,0,0,1,0
5,7,51.7,60,0.8616666666666667,1,0,1,0
3,5,58.6,60,0.9766666666666667,0,0,1,0
20,3,36.4,60,0.6066666666666667,0,0,0,1
14,4,13.0,50,0.26,0,0,0,2
11,1,41.0,60,0.6833333333333333,0,0,0,1
10,7,22.4,60,0.3733333333333333,1,0,0,2
22,4,36.4,50,0.728,0,0,1,1
10,6,29.9,30,0.9966666666666666,1,0,0,0
15,7,48.9,60,0.815,1,0,0,0
8,5,20.0,60,0.3333333333333333,0,1,0,2
19,3,43.6,50,0.872,0,1,0,0
4,3,28.9,50,0.578,0,0,1,1
3,7,23.5,50,0.47,1,0,1,1
10,5,38.3,50,0.7659999999999999,0,0,0,0
17,3,27.3,60,0.455,0,1,0,1
16,7,18.6,50,0.37200000000000005,1,0,0,2
14,7,56.1,60,0.935,1,0,0,0
23,7,58.9,60,0.9816666666666667,1,0,1,0
0,1,45.0,60,0.75,0,0,1,0
20,7,31.9,80,0.39875,1,0,0,2
21,7,23.7,30,0.7899999999999999,1,0,0,0
8,7,53.6,60,0.8933333333333333,1,1,0,0
18,6,21.5,60,0.35833333333333334,1,1,0,2
14,6,8.1,50,0.162,1,0,0,2
2,3,57.0,60,0.95,0,0,1,0
6,3,58.4,60,0.9733333333333333,0,0,0,0
5,5,47.5,50,0.95,0,0,1,0
9,3,22.9,60,0.38166666666666665,0,1,0,2
12,5,35.6,60,0.5933333333333334,0,0,0,1
23,5,85.2,100,0.852,0,0,1,0
20,3,21.6,80,0.27,0,0,0,2
1,2,58.5,60,0.975,0,0,1,0
15,2,68.2,80,0.8525,0,0,0,0
20,4,10.4,100,0.10400000000000001,0,0,0,2
14,7,21.1,50,0.42200000000000004,1,0,0,2
9,7,45.9,60,0.765,1,1,0,0
15,7,14.1,50,0.282,1,0,0,2
4,7,15.0,30,0.5,1,0,1,1
14,1,32.5,60,0.5416666666666666,0,0,0,1
21,7,42.9,50,0.858,1,0,0,0
7,1,44.0,50,0.88,0,1,0,0
16,2,58.7,100,0.5870000000000001,0,0,0,1
2,1,83.1,100,0.831,0,0,1,0
0,6,31.5,80,0.39375,1,0,1,2
21,6,43.8,50,0.8759999999999999,1,0,0,0
1,2,76.9,80,0.96125,0,0,1,0
6,1,29.3,30,0.9766666666666667,0,0,0,0
3,1,55.9,60,0.9316666666666666,0,0,1,0
11,4,41.0,80,0.5125,0,0,0,1
23,2,46.8,50,0.9359999999999999,0,0,1,0
7,4,14.0,60,0.23333333333333334,0,1,0,2
10,5,34.3,60,0.5716666666666667,0,0,0,1
14,2,72.3,80,0.9037499999999999,0,0,0,0
3,3,39.3,60,0.6549999999999999,0,0,1,1
11,5,34.6,50,0.6920000000000001,0,0,0,1
21,2,46.7,50,0.934,0,0,0,0
21,7,26.4,30,0.88,1,0,0,0
19,2,45.4,60,0.7566666666666666,0,1,0,0
20,6,23.3,60,0.38833333333333336,1,0,0,2
21,6,8.6,60,0.14333333333333334,1,0,0,2
4,1,41.9,50,0.838,0,0,1,0
19,4,17.6,60,0.29333333333333333,0,1,0,2
7,7,28.5,60,0.475,1,1,0,1
4,1,50.3,60,0.8383333333333333,0,0,1,0
19,2,9.2,60,0.15333333333333332,0,1,0,2
18,4,21.9,50,0.43799999999999994,0,1,0,2
13,4,27.7,60,0.46166666666666667,0,0,0,1
15,5,45.5,60,0.7583333333333333,0,0,0,0
11,1,47.0,50,0.94,0,0,0,0
6,3,26.9,50,0.5379999999999999,0,0,0,1
23,7,73.0,80,0.9125,1,0,1,0
12,5,50.1,60,0.8350000000000001,0,0,0,0
11,3,19.3,30,0.6433333333333333,0,0,0,1
22,5,27.9,60,0.46499999999999997,0,0,1,1
19,5,56.3,80,0.70375,0,1,0,1
3,2,49.9,50,0.998,0,0,1,0
20,2,75.7,100,0.757,0,0,0,0
8,4,14.6,60,0.24333333333333332,0,1,0,2
13,1,57.5,60,0.9583333333333334,0,0,0,0
13,6,30.6,80,0.3825,1,0,0,2
7,3,19.0,60,0.31666666666666665,0,1,0,2
12,4,58.9,60,0.9816666666666667,0,0,0,0
10,3,12.6,80,0.1575,0,0,0,2
13,1,41.1,100,0.41100000000000003,0,0,0,2
14,4,39.1,60,0.6516666666666667,0,0,0,1
14,4,28.7,30,0.9566666666666667,0,0,0,0
23,4,24.9,30,0.83,0,0,1,0
13,1,6.7,30,0.22333333333333333,0,0,0,2
12,6,24.5,80,0.30625,1,0,0,2
13,6,47.2,60,0.7866666666666667,1,0,0,0
17,2,47.6,50,0.9520000000000001,0,1,0,0
7,6,57.4,60,0.9566666666666667,1,1,0,0
16,5,45.6,60,0.76,0,0,0,0
4,1,71.9,80,0.89875,0,0,1,0
22,6,49.8,50,0.996,1,0,1,0
11,5,45.8,50,0.9159999999999999,0,0,0,0
17,6,73.7,80,0.92125,1,1,0,0
0,2,38.7,80,0.48375,0,0,1,1
13,6,64.3,80,0.80375,1,0,0,0
4,7,82.0,100,0.82,1,0,1,0
22,2,49.8,60,0.83,0,0,1,0
9,6,77.1,80,0.9637499999999999,1,1,0,0
14,7,43.6,60,0.7266666666666667,1,0,0,1
16,5,51.4,60,0.8566666666666667,0,0,0,0
22,1,50.9,60,0.8483333333333333,0,0,1,0
19,1,39.5,60,0.6583333333333333,0,1,0,1
6,4,33.7,50,0.674,0,0,0,1
9,3,39.2,60,0.6533333333333334,0,1,0,1
18,4,15.4,60,0.25666666666666665,0,1,0,2
18,5,8.0,60,0.13333333333333333,0,1,0,2
20,5,71.3,80,0.89125,0,0,0,0
4,2,51.5,60,0.8583333333333333,0,0,1,0
1,6,53.7,60,0.895,1,0,1,0
4,7,20.5,80,0.25625,1,0,1,2
18,1,94.3,100,0.943,0,1,0,0
5,1,55.3,60,0.9216666666666666,0,0,1,0
18,3,6.7,50,0.134,0,1,0,2
1,4,62.5,80,0.78125,0,0,1,0
6,2,44.5,50,0.89,0,0,0,0
19,2,55.6,80,0.6950000000000001,0,1,0,1
12,4,41.5,50,0.83,0,0,0,0
21,2,37.9,50,0.758,0,0,0,0
20,6,24.9,60,0.415,1,0,0,2
15,7,22.0,50,0.44,1,0,0,2
14,1,20.5,60,0.3416666666666667,0,0,0,2
13,7,22.6,60,0.3766666666666667,1,0,0,2
15,7,78.6,80,0.9824999999999999,1,0,0,0
8,7,45.8,80,0.5725,1,1,0,1
21,3,40.6,60,0.6766666666666666,0,0,0,1
22,7,66.8,80,0.835,1,0,1,0
12,2,53.0,80,0.6625,0,0,0,1
12,6,90.3,100,0.903,1,0,0,0
17,5,16.5,60,0.275,0,1,0,2
19,4,27.7,100,0.27699999999999997,0,1,0,2
1,6,74.3,80,0.92875,1,0,1,0
5,2,85.8,100,0.858,0,0,1,0
12,4,60.7,100,0.607,0,0,0,1
2,1,51.0,60,0.85,0,0,1,0
7,7,46.9,80,0.5862499999999999,1,1,0,1
16,7,58.3,80,0.72875,1,0,0,1
9,3,11.1,60,0.185,0,1,0,2
3,5,48.8,60,0.8133333333333332,0,0,1,0
0,3,52.2,60,0.87,0,0,1,0
17,4,6.6,60,0.11,0,1,0,2
20,6,34.1,60,0.5683333333333334,1,0,0,1
1,2,72.7,80,0.9087500000000001,0,0,1,0
19,1,38.4,60,0.64,0,1,0,1
14,5,53.4,60,0.89,0,0,0,0
5,2,80.5,100,0.805,0,0,1,0
2,5,41.9,50,0.838,0,0,1,0
12,5,22.9,50,0.45799999999999996,0,0,0,1
10,1,40.4,50,0.8079999999999999,0,0,0,0
18,5,7.2,30,0.24000000000000002,0,1,0,2
21,2,39.5,60,0.6583333333333333,0,0,0,1
18,5,11.3,30,0.3766666666666667,0,1,0,2
14,4,11.3,30,0.3766666666666667,0,0,0,2
5,3,63.1,80,0.7887500000000001,0,0,1,0
13,1,8.6,60,0.14333333333333334,0,0,0,2
23,6,87.5,100,0.875,1,0,1,0
21,3,53.3,60,0.8883333333333333,0,0,0,0
0,5,27.0,30,0.9,0,0,1,0
5,3,78.2,100,0.782,0,0,1,0
9,3,41.3,60,0.6883333333333332,0,1,0,1
10,3,51.7,60,0.8616666666666667,0,0,0,0
8,1,43.1,60,0.7183333333333334,0,1,0,1
15,3,60.4,80,0.755,0,0,0,0
10,4,37.7,50,0.754,0,0,0,0
21,3,48.6,60,0.81,0,0,0,0
13,5,38.0,50,0.76,0,0,0,0
22,7,76.1,80,0.9512499999999999,1,0,1,0
19,6,7.2,50,0.14400000000000002,1,1,0,2
22,5,54.5,60,0.9083333333333333,0,0,1,0
15,1,24.6,30,0.8200000000000001,0,0,0,0
13,2,38.5,60,0.6416666666666667,0,0,0,1
22,6,65.8,80,0.8225,1,0,1,0
23,1,25.6,30,0.8533333333333334,0,0,1,0
5,5,76.9,80,0.96125,0,0,1,0
3,5,51.1,60,0.8516666666666667,0,0,1,0
3,2,53.1,60,0.885,0,0,1,0
20,7,27.3,60,0.455,1,0,0,1
2,4,26.2,30,0.8733333333333333,0,0,1,0
7,5,13.4,50,0.268,0,1,0,2
21,1,50.2,60,0.8366666666666667,0,0,0,0
10,1,28.7,60,0.47833333333333333,0,0,0,1
23,7,55.9,60,0.9316666666666666,1,0,1,0
17,3,19.7,80,0.24625,0,1,0,2
21,1,50.2,100,0.502,0,0,0,1
5,7,34.7,60,0.5783333333333334,1,0,1,1
4,5,71.8,80,0.8975,0,0,1,0
5,6,58.3,60,0.9716666666666666,1,0,1,0
8,3,10.7,30,0.35666666666666663,0,1,0,2
0,1,29.0,60,0.48333333333333334,0,0,1,1
7,7,74.1,80,0.9262499999999999,1,1,0,0
8,4,39.8,60,0.6633333333333333,0,1,0,1
9,3,17.1,50,0.342,0,1,0,2
23,4,28.6,30,0.9533333333333334,0,0,1,0
20,2,30.3,60,0.505,0,0,0,1
14,5,49.1,80,0.61375,0,0,0,1
18,6,75.7,100,0.757,1,1,0,0
18,3,30.9,100,0.309,0,1,0,2
6,4,51.4,80,0.6425,0,0,0,1
17,7,19.8,30,0.66,1,1,0,1
23,6,30.3,50,0.606,1,0,1,1
3,7,24.7,30,0.8233333333333334,1,0,1,0
16,7,25.9,50,0.518,1,0,0,1
20,4,39.5,50,0.79,0,0,0,0
19,1,21.3,30,0.7100000000000001,0,1,0,1
12,3,76.7,80,0.95875,0,0,0,0
6,5,27.9,50,0.5579999999999999,0,0,0,1
12,6,9.4,30,0.31333333333333335,1,0,0,2
15,2,29.4,30,0.98,0,0,0,0
10,1,11.4,60,0.19,0,0,0,2
21,5,47.2,60,0.7866666666666667,0,0,0,0
15,6,7.4,60,0.12333333333333334,1,0,0,2
19,5,10.3,30,0.3433333333333334,0,1,0,2
20,6,37.9,60,0.6316666666666666,1,0,0,1
21,3,55.1,60,0.9183333333333333,0,0,0,0
20,3,55.3,60,0.9216666666666666,0,0,0,0
20,4,76.3,80,0.95375,0,0,0,0
8,6,27.4,100,0.27399999999999997,1,1,0,2
22,6,63.4,80,0.7925,1,0,1,0
5,3,31.9,80,0.39875,0,0,1,2
8,2,26.7,50,0.534,0,1,0,1
9,1,25.0,80,0.3125,0,1,0,2
16,6,42.0,50,0.84,1,0,0,0
19,7,54.7,60,0.9116666666666667,1,1,0,0
4,1,59.3,60,0.9883333333333333,0,0,1,0
20,5,13.0,30,0.43333333333333335,0,0,0,2
16,5,75.6,100,0.7559999999999999,0,0,0,0
0,6,59.4,60,0.99,1,0,1,0
15,7,10.5,60,0.175,1,0,0,2
19,2,30.8,60,0.5133333333333333,0,1,0,1
19,2,23.0,60,0.38333333333333336,0,1,0,2
21,5,59.7,60,0.995,0,0,0,0
1,5,59.5,60,0.9916666666666667,0,0,1,0
19,5,22.8,50,0.456,0,1,0,1
10,1,28.2,60,0.47,0,0,0,1
18,4,35.2,60,0.5866666666666667,0,1,0,1
17,4,23.0,50,0.46,0,1,0,1
9,4,72.4,100,0.7240000000000001,0,1,0,1
17,2,22.9,60,0.38166666666666665,0,1,0,2
9,4,18.0,60,0.3,0,1,0,2
14,4,18.1,30,0.6033333333333334,0,0,0,1
11,2,16.1,60,0.26833333333333337,0,0,0,2
14,2,64.1,80,0.8012499999999999,0,0,0,0
11,6,21.2,60,0.35333333333333333,1,0,0,2
9,3,30.4,50,0.608,0,1,0,1
8,3,18.7,50,0.374,0,1,0,2
23,3,56.9,60,0.9483333333333334,0,0,1,0
9,2,11.7,50,0.23399999999999999,0,1,0,2
12,7,33.0,60,0.55,1,0,0,1
23,3,56.6,60,0.9433333333333334,0,0,1,0
21,2,57.4,60,0.9566666666666667,0,0,0,0
3,3,48.2,50,0.9640000000000001,0,0,1,0
12,5,99.6,100,0.996,0,0,0,0
16,5,20.7,60,0.345,0,0,0,2
6,4,50.8,60,0.8466666666666666,0,0,0,0
12,5,53.9,60,0.8983333333333333,0,0,0,0
21,1,23.7,30,0.7899999999999999,0,0,0,0
4,2,41.1,50,0.8220000000000001,0,0,1,0
2,5,85.9,100,0.8590000000000001,0,0,1,0
17,3,12.6,60,0.21,0,1,0,2
11,7,40.6,60,0.6766666666666666,1,0,0,1
16,5,49.3,60,0.8216666666666667,0,0,0,0
7,4,30.0,50,0.6,0,1,0,1
14,2,41.6,100,0.41600000000000004,0,0,0,2
5,5,33.2,60,0.5533333333333333,0,0,1,1
23,6,42.6,50,0.852,1,0,1,0
0,4,52.7,60,0.8783333333333334,0,0,1,0
18,5,14.7,60,0.245,0,1,0,2
1,7,52.1,60,0.8683333333333334,1,0,1,0
22,5,28.6,30,0.9533333333333334,0,0,1,0
12,3,49.5,60,0.825,0,0,0,0
2,1,46.2,80,0.5775,0,0,1,1
12,7,48.8,80,0.61,1,0,0,1
7,4,30.0,80,0.375,0,1,0,2
0,7,34.1,50,0.682,1,0,1,1
13,6,39.4,100,0.39399999999999996,1,0,0,2
23,5,45.6,50,0.912,0,0,1,0
7,2,10.4,60,0.17333333333333334,0,1,0,2
3,7,33.7,50,0.674,1,0,1,1
9,2,39.8,80,0.49749999999999994,0,1,0,1
23,1,51.9,60,0.865,0,0,1,0
10,3,76.8,80,0.96,0,0,0,0
18,2,24.9,80,0.31124999999999997,0,1,0,2
2,6,69.1,80,0.8637499999999999,1,0,1,0
20,7,12.3,60,0.20500000000000002,1,0,0,2
12,1,77.7,100,0.777,0,0,0,0
2,2,65.4,80,0.8175000000000001,0,0,1,0
9,6,89.4,100,0.894,1,1,0,0
8,3,21.1,50,0.42200000000000004,0,1,0,2
1,3,47.0,50,0.94,0,0,1,0
19,7,10.8,50,0.21600000000000003,1,1,0,2
20,3,52.7,60,0.8783333333333334,0,0,0,0
13,7,14.4,30,0.48000000000000004,1,0,0,1
4,4,22.9,30,0.7633333333333333,0,0,1,0
17,4,6.7,60,0.11166666666666666,0,1,0,2
0,1,26.9,30,0.8966666666666666,0,0,1,0
12,1,43.1,60,0.7183333333333334,0,0,0,1
4,7,47.2,50,0.9440000000000001,1,0,1,0
23,4,51.4,60,0.8566666666666667,0,0,1,0
2,7,37.7,50,0.754,1,0,1,0
3,6,24.7,30,0.8233333333333334,1,0,1,0
4,7,70.0,80,0.875,1,0,1,0
9,4,23.6,60,0.39333333333333337,0,1,0,2
21,7,35.3,60,0.5883333333333333,1,0,0,1
11,1,45.5,80,0.56875,0,0,0,1
6,4,7.0,50,0.14,0,0,0,2
13,5,74.6,80,0.9324999999999999,0,0,0,0
15,3,76.5,80,0.95625,0,0,0,0
11,4,13.5,60,0.225,0,0,0,2
18,1,25.8,60,0.43,0,1,0,2
20,4,15.8,60,0.26333333333333336,0,0,0,2
13,2,47.3,60,0.7883333333333333,0,0,0,0
4,1,41.0,60,0.6833333333333333,0,0,1,1
6,1,45.5,60,0.7583333333333333,0,0,0,0
12,3,26.3,50,0.526,0,0,0,1
21,2,42.7,50,0.8540000000000001,0,0,0,0
10,1,55.1,80,0.68875,0,0,0,1
5,7,92.9,100,0.929,1,0,1,0
12,2,44.4,50,0.888,0,0,0,0
15,5,18.6,50,0.37200000000000005,0,0,0,2
17,4,16.6,50,0.332,0,1,0,2
8,5,20.9,80,0.26125,0,1,0,2
11,5,99.1,100,0.991,0,0,0,0
21,4,41.6,50,0.8320000000000001,0,0,0,0
16,6,39.5,80,0.49375,1,0,0,1
13,6,71.3,100,0.713,1,0,0,1
15,5,50.2,80,0.6275000000000001,0,0,0,1
2,4,56.6,60,0.9433333333333334,0,0,1,0
3,4,24.3,60,0.405,0,0,1,2
22,7,61.7,80,0.77125,1,0,1,0
15,5,46.2,60,0.77,0,0,0,0
23,4,25.7,30,0.8566666666666667,0,0,1,0
3,6,89.2,100,0.892,1,0,1,0
18,7,15.0,60,0.25,1,1,0,2
10,2,54.4,80,0.6799999999999999,0,0,0,1
18,5,31.3,80,0.39125,0,1,0,2
23,6,37.4,60,0.6233333333333333,1,0,1,1
1,5,53.5,60,0.8916666666666667,0,0,1,0
1,7,23.9,30,0.7966666666666666,1,0,1,0
2,2,50.7,80,0.63375,0,0,1,1
3,4,59.3,60,0.9883333333333333,0,0,1,0
21,3,45.5,60,0.7583333333333333,0,0,0,0
13,7,35.2,60,0.5866666666666667,1,0,0,1
5,4,74.2,80,0.9275,0,0,1,0
4,5,41.7,50,0.8340000000000001,0,0,1,0
4,6,16.6,80,0.20750000000000002,1,0,1,2
5,1,56.4,60,0.94,0,0,1,0
21,4,45.5,60,0.7583333333333333,0,0,0,0
10,6,43.8,60,0.73,1,0,0,1
9,2,24.1,80,0.30125,0,1,0,2
22,2,24.6,30,0.8200000000000001,0,0,1,0
11,3,43.8,50,0.8759999999999999,0,0,0,0
1,5,51.0,100,0.51,0,0,1,1
4,1,48.0,80,0.6,0,0,1,1
16,4,27.2,30,0.9066666666666666,0,0,0,0
10,3,37.8,50,0.7559999999999999,0,0,0,0
18,4,27.0,80,0.3375,0,1,0,2
22,5,50.1,60,0.8350000000000001,0,0,1,0
15,6,31.5,60,0.525,1,0,0,1
22,5,51.8,60,0.8633333333333333,0,0,1,0
15,6,32.5,80,0.40625,1,0,0,2
22,3,77.2,100,0.772,0,0,1,0
3,6,45.4,50,0.9079999999999999,1,0,1,0
6,3,5.4,50,0.10800000000000001,0,0,0,2
14,7,36.4,80,0.45499999999999996,1,0,0,1
16,2,27.4,30,0.9133333333333333,0,0,0,0
6,4,59.7,60,0.995,0,0,0,0
19,1,32.3,60,0.5383333333333333,0,1,0,1
3,1,52.3,60,0.8716666666666666,0,0,1,0
22,1,41.8,50,0.836,0,0,1,0
22,1,51.9,60,0.865,0,0,1,0
12,3,45.3,50,0.9059999999999999,0,0,0,0
1,7,42.9,60,0.715,1,0,1,1
20,4,29.2,30,0.9733333333333333,0,0,0,0
23,3,26.2,30,0.8733333333333333,0,0,1,0
13,6,30.5,60,0.5083333333333333,1,0,0,1
23,1,52.3,60,0.8716666666666666,0,0,1,0
23,4,49.6,60,0.8266666666666667,0,0,1,0
12,6,22.6,100,0.226,1,0,0,2
19,6,31.2,80,0.39,1,1,0,2
19,4,35.3,60,0.5883333333333333,0,1,0,1
15,4,48.9,60,0.815,0,0,0,0
21,3,61.1,100,0.611,0,0,0,1
6,2,58.7,60,0.9783333333333334,0,0,0,0
16,4,58.1,60,0.9683333333333334,0,0,0,0
1,3,42.8,50,0.856,0,0,1,0
18,5,15.6,60,0.26,0,1,0,2
5,2,50.8,60,0.8466666666666666,0,0,1,0
6,6,57.7,60,0.9616666666666667,1,0,0,0
3,7,45.3,60,0.755,1,0,1,0
0,4,51.9,60,0.865,0,0,1,0
19,5,18.3,100,0.183,0,1,0,2
17,3,41.8,60,0.6966666666666667,0,1,0,1
15,5,63.7,100,0.637,0,0,0,1
14,5,12.8,60,0.21333333333333335,0,0,0,2
7,7,22.0,60,0.36666666666666664,1,1,0,2
5,5,46.4,60,0.7733333333333333,0,0,1,0
22,2,42.0,80,0.525,0,0,1,1
21,5,40.8,60,0.6799999999999999,0,0,0,1
12,1,27.3,50,0.546,0,0,0,1
14,3,7.7,60,0.12833333333333333,0,0,0,2
17,1,5.8,30,0.19333333333333333,0,1,0,2
11,3,59.5,60,0.9916666666666667,0,0,0,0
19,2,8.5,80,0.10625,0,1,0,2
17,5,42.5,50,0.85,0,1,0,0
8,2,8.1,50,0.162,0,1,0,2
22,3,43.9,50,0.878,0,0,1,0
12,1,98.9,100,0.9890000000000001,0,0,0,0
4,1,28.6,30,0.9533333333333334,0,0,1,0
9,3,98.1,100,0.981,0,1,0,0
19,1,19.7,80,0.24625,0,1,0,2
14,7,13.7,100,0.13699999999999998,1,0,0,2
7,5,16.4,50,0.32799999999999996,0,1,0,2
22,3,37.0,60,0.6166666666666667,0,0,1,1
21,2,48.6,80,0.6075,0,0,0,1
21,6,30.3,80,0.37875000000000003,1,0,0,2
2,6,93.1,100,0.9309999999999999,1,0,1,0
17,3,10.3,50,0.20600000000000002,0,1,0,2
11,2,5.9,50,0.11800000000000001,0,0,0,2
23,3,46.2,60,0.77,0,0,1,0
0,7,31.4,60,0.5233333333333333,1,0,1,1
15,1,9.6,80,0.12,0,0,0,2
0,1,39.4,60,0.6566666666666666,0,0,1,1
12,6,56.8,60,0.9466666666666667,1,0,0,0
17,6,41.9,60,0.6983333333333334,1,1,0,1
5,2,55.6,60,0.9266666666666666,0,0,1,0
16,2,60.2,80,0.7525000000000001,0,0,0,0
1,4,47.1,50,0.9420000000000001,0,0,1,0
2,5,62.0,80,0.775,0,0,1,0
3,7,58.2,80,0.7275,1,0,1,1
7,1,20.6,30,0.6866666666666668,0,1,0,1
13,4,33.4,60,0.5566666666666666,0,0,0,1
0,6,60.0,60,1.0,1,0,1,0
14,3,34.3,50,0.6859999999999999,0,0,0,1
11,2,41.9,80,0.5237499999999999,0,0,0,1
8,3,39.0,80,0.4875,0,1,0,1
20,5,32.1,80,0.40125,0,0,0,2
